"","REGION","STATEFIP","METRO","OWNERSHP","RENT","FOODSTMP","VEHICLES","FAMSIZE","NCHILD","SEX","AGE","MARST","MARRNO","RACE","CITIZEN","SPEAKENG","HCOVANY","EDUC","GRADEATT","EMPSTAT","UHRSWORK","INCTOT","FTOTINC","INCWELFR","POVERTY","VETDISAB","DIFFREM","VETSTAT","UTILITIES","HHINCOME"
"490","1",39,"0",1,0,"0",6,"5",0,"0",20,"0",0,"1","0","1","0",7,6,"1",20,5000,137600,0,"1","0",1,1,3410.75,NA
"491","1",39,"0",2,1200,"0",2,"4",2,"0",38,"0",2,"1","0","1","0",8,6,"1",40,88000,95000,0,"1","0",1,1,5237.5,NA
"492","1",39,"0",0,0,"0",0,"1",0,"0",20,"0",0,"2","0","1","0",7,6,"2",0,0,0,0,"0","0",1,1,0,NA
"493","1",39,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",30,1500,0,0,"0","0",1,1,0,NA
"494","1",39,"0",2,700,"0",1,"1",0,"0",26,"0",1,"5","0","1","0",11,7,"1",40,75020,75020,0,"1","0",1,1,5191.5,NA
"495","1",39,"0",1,0,"0",3,"3",0,"0",18,"0",0,"1","0","1","0",6,6,"1",15,5000,67000,0,"1","0",1,1,6051.5,NA
"496","1",39,"0",1,0,"0",2,"4",0,"0",19,"0",0,"1","0","1","0",5,5,"0",20,2500,75500,0,"1","0",1,1,6196.5,NA
"497","1",39,"0",1,0,"0",3,"3",0,"0",26,"0",0,"1","0","1","0",7,6,"2",20,3000,46200,0,"1","0",1,1,3358.25,NA
"498","1",39,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,0,NA
"499","1",39,"0",2,400,"0",1,"3",2,"0",75,"0",1,"1","0","1","0",7,6,"0",0,13000,31100,0,"1","0",1,1,7915.75,NA
"500","1",39,"0",0,0,"0",0,"1",0,"0",21,"0",0,"4","0","1","0",7,6,"1",12,450,0,0,"0","0",1,1,0,NA
"501","1",39,"0",2,800,"0",1,"1",0,"0",26,"0",0,"1","0","1","0",10,7,"1",40,40000,40000,0,"1","0",1,1,5296.5,NA
"502","1",39,"0",1,0,"0",2,"2",0,"0",61,"0",1,"1","0","1","0",10,7,"0",0,640,43840,0,"1","0",1,1,5446.5,NA
"503","1",39,"0",1,0,"0",1,"1",0,"0",27,"0",0,"1","0","1","0",8,6,"1",40,42000,42000,0,"1","0",1,1,3398.25,NA
"504","1",39,"0",1,0,"0",3,"4",2,"0",29,"0",1,"1","0","1","0",7,6,"1",36,36000,84700,0,"1","0",1,1,5686.5,NA
"505","1",39,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",6,6,"0",30,2500,0,0,"0","0",1,1,0,NA
"506","1",39,"0",1,0,"0",3,"3",1,"0",56,"0",2,"1","0","1","0",11,7,"1",40,80000,147000,0,"1","0",1,1,7944.75,NA
"507","1",39,"0",1,0,"0",3,"3",0,"0",20,"0",0,"1","0","1","0",7,6,"1",40,20000,147000,0,"1","0",1,1,7944.75,NA
"508","1",39,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",30,5000,0,0,"0","0",1,1,0,NA
"509","1",39,"0",2,550,"0",2,"7",2,"0",34,"0",2,"1","0","1","0",6,6,"0",0,0,36000,0,"1","0",1,1,3248.25,NA
"510","1",39,"0",1,0,"0",1,"1",0,"0",58,"0",1,"1","0","1","0",6,6,"2",0,36500,36500,0,"1","0",1,1,2770.75,NA
"511","1",39,"0",1,0,"0",2,"1",0,"0",34,"0",1,"1","0","1","0",8,6,"1",32,20000,20000,0,"1","0",1,1,5626.25,NA
"512","1",39,"0",0,0,"0",0,"1",0,"0",23,"0",0,"1","0","1","0",7,6,"0",30,1500,0,0,"0","0",1,1,0,NA
"513","1",39,"0",1,0,"0",2,"3",2,"0",41,"0",1,"8","0","1","0",8,6,"1",38,30000,36500,0,"1","0",1,1,3115.75,NA
"514","1",39,"0",1,0,"0",2,"3",0,"0",19,"0",0,"2","0","1","0",7,6,"1",20,6500,36500,0,"1","0",1,1,3115.75,NA
"515","1",39,"0",0,0,"0",0,"1",0,"0",19,"0",0,"2","0","1","0",6,6,"1",22,9400,0,0,"0","0",1,1,0,NA
"516","1",39,"0",2,100,"0",1,"2",1,"0",24,"0",0,"2","0","1","0",7,6,"1",50,15000,15000,0,"0","0",1,1,9995,NA
"517","1",39,"0",0,0,"0",0,"1",0,"0",26,"0",1,"2","0","1","0",7,6,"1",40,29100,0,0,"1","0",1,1,0,NA
"518","1",39,"0",2,430,"0",1,"1",0,"0",46,"0",0,"1","0","1","0",8,6,"2",40,900,900,0,"0","0",1,1,5357.5,NA
"519","1",39,"0",0,0,"0",0,"1",0,"0",48,"0",0,"2","0","1","0",4,5,"0",0,0,0,0,"0","0",2,1,0,NA
"520","1",39,"0",2,500,"0",1,"2",0,"0",26,"0",1,"1","0","1","0",6,6,"1",36,18000,23000,0,"1","0",1,1,3108.25,NA
"521","1",39,"0",0,0,"0",0,"1",0,"0",20,"0",0,"8","0","1","0",6,6,"0",25,21000,0,0,"0","0",1,1,0,NA
"522","1",39,"0",1,0,"0",3,"3",0,"0",23,"0",0,"1","0","1","0",7,6,"2",20,1100,24100,0,"1","0",1,1,3488.25,NA
"523","1",39,"0",0,0,"0",0,"1",0,"0",21,"0",0,"1","0","1","0",7,6,"1",12,2020,0,0,"0","0",1,1,0,NA
"524","1",39,"0",0,0,"0",0,"1",0,"0",28,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,0,NA
"525","1",39,"0",0,0,"0",0,"1",0,"0",19,"0",0,"2","0","1","0",4,5,"0",30,12500,0,0,"1","0",1,1,0,NA
"526","1",39,"0",1,0,"0",2,"4",2,"0",40,"0",1,"1","0","1","0",6,6,"0",0,0,70000,0,"1","0",1,1,3673.25,NA
"527","1",39,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"0",40,3900,0,0,"0","0",1,1,0,NA
"528","1",39,"0",2,570,"0",2,"3",0,"0",18,"0",0,"2","0","1","0",5,5,"1",12,800,40300,0,"1","0",1,1,8095.75,NA
"529","1",39,"0",2,570,"0",2,"3",0,"0",52,"0",2,"2","0","1","0",7,6,"1",20,12000,40300,0,"1","0",1,2,8095.75,NA
"530","1",39,"0",1,0,"0",5,"5",0,"0",20,"0",0,"1","0","1","0",6,6,"1",48,5000,122000,0,"1","0",1,1,3173.25,NA
"531","1",39,"0",2,510,"0",1,"1",0,"0",31,"0",1,"1","0","1","0",6,6,"1",40,40000,40000,0,"1","0",1,1,5371.5,NA
"532","1",39,"0",1,0,"0",3,"5",0,"0",21,"0",0,"1","0","1","0",7,6,"1",25,16000,88400,0,"1","0",1,1,3265.75,NA
"533","1",39,"0",1,0,"0",2,"4",2,"0",26,"0",1,"1","0","1","0",7,6,"1",51,55800,95800,0,"1","1",1,2,3233.25,NA
"534","1",39,"0",2,850,"0",2,"6",4,"0",41,"0",1,"1","0","1","0",10,7,"1",24,8000,48500,0,"1","0",1,1,6384,NA
"535","1",39,"0",2,850,"0",2,"6",0,"0",18,"0",0,"1","0","1","0",5,5,"1",12,500,48500,0,"1","0",1,1,6384,NA
"536","1",39,"0",2,400,"0",5,"3",0,"0",22,"0",0,"1","0","1","0",5,5,"2",30,2700,58900,0,"1","0",1,1,5506.5,NA
"537","1",39,"0",1,0,"0",3,"4",2,"0",46,"0",3,"1","0","1","0",8,6,"2",0,0,20050,0,"0","0",1,1,3313.25,NA
"538","1",39,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",6,6,"0",30,3500,0,0,"0","0",1,1,0,NA
"539","1",39,"0",1,0,"0",1,"3",2,"0",40,"0",1,"2","0","1","0",6,5,"0",25,12000,22300,0,"1","0",2,1,3405.75,NA
"540","1",39,"0",1,0,"0",1,"3",0,"0",20,"0",0,"2","0","1","0",6,6,"1",20,10300,22300,0,"1","0",2,1,3405.75,NA
"541","1",39,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",6,6,"1",10,2000,0,0,"0","0",1,1,0,NA
"542","1",39,"0",1,0,"0",1,"1",0,"0",53,"0",3,"1","0","1","0",10,7,"1",40,50000,50000,0,"1","0",1,1,6076.25,NA
"543","1",39,"0",1,0,"0",3,"2",0,"0",75,"0",1,"6","2","1","0",11,7,"0",0,16100,18200,0,"1","0",1,1,3608.25,NA
"544","1",39,"0",2,400,"0",2,"3",0,"0",20,"0",0,"1","0","1","0",6,5,"1",35,10000,18100,0,"1","0",1,1,9993,NA
"545","1",39,"0",2,400,"0",2,"3",0,"0",18,"0",0,"1","0","1","0",6,5,"0",0,0,18100,0,"1","0",1,1,9993,NA
"546","1",46,"0",2,1400,"0",2,"4",2,"0",39,"0",1,"1","0","1","0",11,7,"1",66,120000,120000,0,"1","0",1,1,9996,NA
"547","1",46,"0",2,100,"0",0,"12",0,"0",18,"0",0,"3","0","1","0",5,5,"0",0,0,22700,0,"0","0",1,1,6346.5,NA
"548","1",46,"0",2,100,"0",0,"1",0,"0",20,"0",0,"3","0","1","0",4,5,"0",0,0,0,0,"0","0",1,1,6346.5,NA
"549","1",46,"0",0,0,"0",0,"1",0,"0",22,"0",0,"7","0","1","0",7,6,"1",40,1900,0,0,"0","0",1,1,0,NA
"550","1",46,"0",2,250,"0",2,"9",0,"0",20,"0",0,"3","0","1","0",6,6,"0",0,0,35340,0,"0","0",1,1,5806.5,NA
"551","1",46,"0",1,0,"0",2,"2",0,"0",19,"0",0,"1","0","1","0",6,5,"1",15,3000,3000,0,"0","0",1,1,3073.25,NA
"552","1",46,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"2",28,19000,0,0,"0","0",1,1,0,NA
"553","1",46,"0",1,0,"0",1,"1",0,"0",29,"0",0,"1","0","1","0",10,7,"1",40,34500,34500,0,"1","0",1,1,3218.25,NA
"554","1",46,"0",2,160,"0",1,"3",2,"0",49,"0",0,"3","0","1","0",7,6,"2",0,14600,14600,4000,"0","0",1,1,2983.25,NA
"555","1",55,"0",0,0,"0",0,"1",0,"0",25,"0",1,"2","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"556","1",55,"0",2,900,"0",3,"2",1,"0",24,"0",0,"1","0","1","0",7,6,"1",22,15000,15000,0,"0","0",2,1,3108.25,NA
"557","1",55,"0",1,0,"0",3,"4",0,"0",20,"0",0,"1","0","1","0",7,6,"1",15,9000,95000,0,"1","0",1,1,5866.5,NA
"558","1",55,"0",2,0,"0",3,"5",0,"0",22,"0",0,"1","0","1","0",7,6,"1",40,3000,84350,0,"1","0",1,1,9993,NA
"559","1",55,"0",1,0,"0",3,"5",0,"0",19,"0",0,"3","0","1","0",7,6,"1",22,3000,96300,0,"1","0",1,1,3380.25,NA
"560","1",55,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"1",12,850,0,0,"0","0",1,1,0,NA
"561","1",55,"0",1,0,"0",6,"5",3,"0",54,"0",1,"1","0","1","0",7,6,"0",20,29400,121700,0,"1","0",1,1,6256.5,NA
"562","1",55,"0",1,0,"0",6,"5",0,"0",21,"0",0,"1","0","1","0",7,6,"1",40,2000,121700,0,"1","0",1,1,6256.5,NA
"563","1",55,"0",1,0,"0",6,"5",0,"0",20,"0",0,"1","0","1","0",6,6,"1",20,11300,121700,0,"1","0",1,1,6256.5,NA
"564","1",55,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",30,3004,0,0,"0","0",1,1,0,NA
"565","1",55,"0",2,880,"0",2,"2",0,"0",26,"0",1,"1","0","1","0",8,6,"1",40,35000,60370,0,"1","0",1,1,7646.75,NA
"566","1",55,"0",2,880,"0",2,"2",0,"0",28,"0",1,"1","0","1","0",6,6,"1",52,25370,60370,0,"1","0",1,1,7646.75,NA
"567","1",55,"0",1,0,"0",2,"5",3,"0",32,"0",1,"1","0","1","0",11,7,"1",13,15700,77700,0,"1","0",1,1,3738.25,NA
"568","1",55,"0",1,0,"0",2,"4",0,"0",18,"0",0,"1","0","1","0",5,5,"1",20,3100,39440,0,"1","0",1,1,3338.25,NA
"569","1",55,"0",2,0,"0",2,"2",0,"0",72,"0",2,"1","0","1","0",10,6,"0",0,42000,72900,0,"1","0",1,1,5416.5,NA
"570","1",55,"0",0,0,"0",0,"1",0,"0",21,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,0,NA
"571","1",55,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"1",20,2700,0,0,"0","0",1,1,0,NA
"572","1",55,"0",1,0,"0",3,"2",0,"0",18,"0",0,"1","0","1","0",6,6,"1",20,12400,78400,0,"1","0",1,1,5566.5,NA
"573","1",55,"0",2,900,"0",3,"1",0,"0",27,"0",0,"1","0","1","0",10,6,"1",6,9000,9000,0,"0","0",1,1,5657.5,NA
"574","1",55,"0",2,900,"0",3,"1",0,"0",22,"0",0,"1","0","1","0",7,6,"1",30,11000,11000,0,"0","0",1,1,5657.5,NA
"575","1",55,"0",1,0,"0",5,"6",3,"0",35,"0",1,"8","0","1","0",8,6,"1",5,1900,38500,400,"1","0",1,1,6466.5,NA
"576","1",55,"0",0,0,"0",0,"1",0,"0",35,"0",2,"0","0","1","0",6,6,"0",46,5700,0,0,"0","0",2,1,0,NA
"577","1",55,"0",1,0,"0",6,"4",0,"0",21,"0",0,"1","0","1","0",7,6,"0",2,1100,70550,0,"1","0",1,1,5626.5,NA
"578","1",55,"0",1,0,"0",6,"4",0,"0",18,"0",0,"1","0","1","0",6,5,"0",35,9200,70550,0,"1","0",1,1,5626.5,NA
"579","1",55,"0",2,760,"0",1,"3",2,"0",27,"0",0,"2","2","1","0",10,7,"1",40,33400,33400,0,"1","0",1,1,8035.75,NA
"580","1",55,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",7,6,"1",20,5300,0,0,"0","0",1,1,0,NA
"581","1",55,"0",1,0,"0",4,"5",0,"0",18,"0",0,"1","0","1","0",6,5,"2",20,2000,71400,0,"1","0",1,1,925,NA
"582","1",55,"0",0,0,"0",0,"1",0,"0",46,"0",0,"2","0","1","0",3,5,"0",0,0,0,0,"0","0",2,1,0,NA
"583","1",55,"0",1,0,"0",3,"3",1,"0",46,"0",1,"1","0","1","0",6,6,"1",15,32000,72000,0,"1","0",1,1,3188.25,NA
"584","1",55,"0",1,0,"0",2,"2",0,"0",53,"0",1,"1","0","1","0",11,7,"1",40,45000,54000,0,"1","0",1,1,835,NA
"585","1",55,"0",2,570,"0",2,"1",0,"0",36,"0",0,"1","0","1","0",7,6,"2",40,19100,19100,0,"1","0",1,1,6031.25,NA
"586","1",55,"0",1,0,"0",3,"4",0,"0",22,"0",0,"1","0","1","0",10,6,"0",35,137250,758050,0,"1","0",1,1,3288.25,NA
"587","1",55,"0",0,0,"0",0,"1",0,"0",18,"0",0,"3","0","1","0",6,6,"0",60,32300,0,0,"0","0",1,1,0,NA
"588","1",55,"0",1,0,"0",2,"2",0,"0",47,"0",3,"1","0","1","0",7,6,"1",30,15000,27200,0,"1","0",1,1,6136.5,NA
"589","1",55,"0",2,700,"0",3,"2",1,"0",33,"0",0,"1","0","1","0",8,6,"1",20,17800,17800,0,"1","0",1,1,5671.5,NA
"590","1",55,"0",1,0,"0",2,"2",0,"0",66,"0",1,"1","0","1","0",10,7,"0",0,66300,92300,0,"1","0",1,2,5386.5,NA
"591","1",17,"0",2,600,"0",1,"6",0,"0",19,"0",0,"1","0","1","0",4,5,"0",0,0,20000,0,"0","0",1,1,5417.5,NA
"592","1",17,"0",2,600,"0",1,"6",0,"0",18,"0",0,"1","0","1","0",3,5,"0",0,0,20000,0,"0","0",1,1,5417.5,NA
"593","1",17,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",15,2000,0,0,"0","0",1,1,0,NA
"594","1",17,"0",1,0,"0",2,"4",0,"0",22,"0",1,"2","0","1","0",7,6,"1",32,12000,68300,0,"1","0",1,1,3783.25,NA
"595","1",17,"0",1,0,"0",2,"4",0,"0",20,"0",0,"2","0","1","0",6,6,"1",24,4800,68300,0,"1","0",1,1,3783.25,NA
"596","1",17,"0",1,0,"0",2,"4",0,"0",19,"0",0,"2","0","1","0",6,6,"2",0,0,68300,0,"1","0",1,1,3783.25,NA
"597","1",17,"0",2,850,"0",2,"1",0,"0",22,"0",0,"1","0","1","0",7,6,"1",35,18000,18000,0,"1","0",1,1,5496.5,NA
"598","1",17,"0",2,1300,"0",0,"1",0,"0",34,"0",1,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,8005.75,NA
"599","1",17,"0",2,650,"0",4,"3",0,"0",28,"0",0,"7","2","1","0",7,6,"1",40,25000,70000,0,"1","0",1,1,5686.5,NA
"600","1",17,"0",2,650,"0",4,"3",0,"0",25,"0",0,"7","2","1","0",7,6,"1",30,20000,70000,0,"1","0",1,1,5686.5,NA
"601","1",17,"0",1,0,"0",2,"3",1,"0",35,"0",1,"1","0","1","0",6,6,"2",30,1200,51200,0,"1","0",1,1,3135.75,NA
"602","1",17,"0",1,0,"0",1,"2",0,"0",33,"0",1,"1","0","1","0",10,7,"1",45,1e+05,203000,0,"1","0",1,1,5627.5,NA
"603","1",17,"0",0,0,"0",0,"1",0,"0",25,"0",0,"6","0","1","0",10,7,"1",15,6000,0,0,"0","0",1,1,0,NA
"604","1",17,"0",2,1100,"0",1,"3",2,"0",36,"0",1,"1","2","1","0",6,5,"2",8,4000,4000,0,"0","0",1,1,5537.5,NA
"605","1",17,"0",2,1100,"0",1,"3",0,"0",18,"0",0,"1","0","1","0",2,5,"0",0,0,4000,0,"0","0",1,1,5537.5,NA
"606","1",17,"0",1,0,"0",1,"1",0,"0",29,"0",0,"1","0","1","0",11,7,"1",50,75000,75000,0,"1","0",1,1,9996,NA
"607","1",17,"0",2,360,"0",0,"2",1,"0",51,"0",2,"2","0","1","0",6,6,"1",37,500,1000,0,"0","0",1,1,7645.75,NA
"608","1",17,"0",1,0,"0",3,"5",0,"0",20,"0",0,"1","0","1","0",8,6,"1",60,5000,42800,0,"1","0",1,1,5806.5,NA
"609","1",17,"0",1,0,"0",3,"5",0,"0",19,"0",0,"1","0","1","0",7,6,"0",0,0,42800,0,"1","0",1,1,5806.5,NA
"610","1",17,"0",1,0,"0",2,"2",0,"0",19,"0",0,"1","0","1","0",6,6,"0",0,0,25020,0,"1","0",1,2,3133.25,NA
"611","1",17,"0",1,0,"0",2,"2",0,"0",27,"0",1,"1","0","1","0",7,6,"1",53,80000,145000,0,"1","0",1,1,782.5,NA
"612","1",17,"0",1,0,"0",2,"2",0,"0",28,"0",1,"1","0","1","0",11,7,"1",40,65000,145000,0,"1","0",1,1,782.5,NA
"613","1",17,"0",1,0,"0",2,"3",1,"0",27,"0",1,"1","0","1","0",7,6,"0",40,15400,15400,0,"0","0",1,2,2898.25,NA
"614","1",17,"0",1,0,"0",3,"5",0,"0",18,"0",0,"1","0","1","0",6,5,"0",0,0,108000,0,"1","0",1,1,3798.25,NA
"615","1",17,"0",0,0,"0",0,"1",0,"0",34,"0",2,"1","0","1","0",5,5,"0",0,0,0,0,"0","0",1,1,0,NA
"616","1",17,"0",1,0,"0",3,"1",0,"0",25,"0",0,"7","0","1","0",7,6,"1",40,66000,66000,0,"1","0",1,1,3043.25,NA
"617","1",17,"0",1,0,"0",2,"5",3,"0",28,"0",1,"1","0","1","0",10,7,"1",45,52000,77000,0,"1","0",1,1,3783.25,NA
"618","1",17,"0",1,0,"0",2,"5",3,"0",36,"0",1,"1","2","1","0",10,7,"1",50,25000,77000,0,"1","0",1,1,3783.25,NA
"619","1",17,"0",2,1300,"0",2,"6",1,"0",34,"0",1,"6","0","1","0",10,6,"0",0,0,48500,0,"1","0",1,1,5777.5,NA
"620","1",17,"0",0,0,"0",0,"1",0,"0",21,"0",0,"1","0","1","0",6,6,"1",20,16700,0,0,"0","0",1,1,0,NA
"621","1",17,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"0",0,0,0,0,"0","0",1,1,0,NA
"622","1",17,"0",1,0,"0",3,"3",2,"0",52,"0",0,"2","0","1","0",10,7,"1",35,52000,89000,0,"1","0",1,1,3435.75,NA
"623","1",17,"0",1,0,"0",2,"1",0,"0",46,"0",1,"1","0","1","0",10,7,"1",45,130000,130000,0,"1","0",1,1,3138.25,NA
"624","1",17,"0",1,0,"0",3,"3",0,"0",21,"0",0,"1","0","1","0",7,6,"1",30,15000,78000,0,"1","0",1,1,7645.75,NA
"625","1",17,"0",2,430,"0",1,"3",2,"0",31,"0",0,"8","0","1","0",7,6,"2",45,36000,36000,0,"1","0",1,1,7795.75,NA
"626","1",17,"0",1,0,"0",3,"4",0,"0",20,"0",0,"1","0","1","0",7,6,"1",4,7600,68000,0,"1","0",1,1,5521.25,NA
"627","1",17,"0",1,0,"0",3,"4",0,"0",18,"0",0,"1","0","1","0",6,5,"0",30,400,68000,0,"1","0",1,1,5521.25,NA
"628","1",17,"0",1,0,"0",5,"4",0,"0",18,"0",0,"1","0","1","0",5,5,"0",40,4004,130888,0,"1","0",1,1,3080.75,NA
"629","1",17,"0",1,0,"0",2,"2",0,"0",24,"0",1,"1","0","1","0",10,7,"1",38,72200,104200,0,"1","0",1,1,5611.25,NA
"630","1",17,"0",1,0,"0",2,"4",2,"0",28,"0",1,"7","0","1","0",11,7,"1",40,52000,79000,0,"1","0",1,1,3328.25,NA
"631","1",17,"0",2,460,"0",4,"1",0,"0",21,"0",0,"1","0","1","0",8,6,"0",0,0,0,0,"0","0",1,1,7645.75,NA
"632","1",17,"0",2,460,"0",4,"1",0,"0",21,"0",0,"1","0","1","0",8,6,"1",10,500,500,0,"0","0",1,1,7645.75,NA
"633","1",17,"0",2,460,"0",4,"1",0,"0",21,"0",0,"1","0","1","0",8,6,"1",10,2100,2100,0,"0","0",1,1,7645.75,NA
"634","1",17,"0",2,460,"0",4,"1",0,"0",21,"0",0,"1","0","1","0",8,6,"0",0,0,0,0,"0","0",1,1,7645.75,NA
"635","1",17,"0",1,0,"0",3,"3",0,"0",21,"0",0,"1","0","1","0",7,6,"1",30,23000,189800,0,"1","0",1,1,3503.25,NA
"636","1",17,"0",1,0,"0",2,"6",0,"0",18,"0",0,"1","0","1","0",6,5,"0",0,0,140000,0,"1","0",1,1,3428.25,NA
"637","1",17,"0",1,0,"0",2,"2",0,"0",34,"0",1,"2","0","1","0",8,7,"1",30,40000,70000,0,"1","0",1,1,5596.5,NA
"638","1",17,"0",1,0,"0",2,"1",0,"0",25,"0",0,"1","0","1","0",7,6,"1",30,34000,34000,0,"1","0",1,1,3468.25,NA
"639","1",17,"0",1,0,"0",1,"1",0,"0",42,"0",0,"1","0","1","0",7,6,"2",45,69000,69000,0,"1","0",1,1,3113.25,NA
"640","1",17,"0",1,0,"0",1,"3",1,"0",21,"0",0,"1","0","1","0",6,6,"1",40,21000,52000,0,"1","0",1,1,4228.25,NA
"641","1",17,"0",1,0,"0",2,"3",0,"0",19,"0",0,"1","0","1","0",7,6,"1",20,3000,33400,0,"1","0",1,1,3528.25,NA
"642","1",17,"0",2,900,"0",2,"3",1,"0",25,"0",2,"1","0","1","0",7,6,"1",25,1600,55600,0,"1","0",1,1,5566.5,NA
"643","1",17,"0",1,0,"0",5,"4",0,"0",30,"0",1,"1","0","1","0",7,6,"1",32,8400,82200,0,"1","0",1,1,825,NA
"644","1",17,"0",2,230,"0",0,"3",2,"0",32,"0",0,"2","0","1","0",7,6,"1",28,4800,4800,0,"0","0",1,1,8094.75,NA
"645","1",17,"0",2,630,"0",2,"2",0,"0",24,"0",1,"1","0","1","0",7,6,"1",40,30000,60000,0,"1","0",1,1,5327.5,NA
"646","1",17,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",40,4000,0,0,"0","0",1,1,0,NA
"647","1",17,"0",0,0,"0",0,"1",0,"0",19,"0",0,"4","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"648","1",17,"0",1,0,"0",4,"4",0,"0",19,"0",0,"6","0","1","0",6,6,"0",0,0,102000,0,"1","0",1,1,355,NA
"649","1",17,"0",1,0,"0",4,"4",0,"0",18,"0",0,"6","2","1","0",6,5,"0",0,0,102000,0,"1","0",1,1,355,NA
"650","1",17,"0",1,0,"0",1,"2",0,"0",27,"0",1,"1","0","1","0",11,7,"1",50,35000,85000,0,"1","0",1,1,5447.5,NA
"651","1",17,"0",1,0,"0",2,"6",0,"0",19,"0",0,"1","2","1","0",7,6,"0",5,500,35500,0,"1","0",1,1,3188.25,NA
"652","1",17,"0",1,0,"0",2,"6",0,"0",18,"0",0,"1","2","1","0",5,5,"0",0,0,35500,0,"1","0",1,1,3188.25,NA
"653","1",17,"0",1,0,"0",3,"5",3,"0",33,"0",1,"1","0","1","0",10,7,"1",40,46000,101000,0,"1","0",1,1,5596.25,NA
"654","1",17,"0",2,140,"0",1,"4",0,"0",20,"0",0,"7","0","1","0",7,6,"0",40,12500,20900,0,"0","0",1,1,5327.5,NA
"655","1",17,"0",1,0,"0",6,"4",0,"0",24,"0",0,"1","0","1","0",10,7,"1",25,13000,285000,0,"1","0",1,1,6076.5,NA
"656","1",17,"0",1,0,"0",6,"4",0,"0",23,"0",0,"1","0","1","0",6,6,"0",24,31000,285000,0,"1","1",1,2,6076.5,NA
"657","1",17,"0",1,0,"0",3,"4",0,"0",19,"0",0,"1","0","1","0",7,6,"0",30,1300,191300,0,"1","0",1,1,2930.75,NA
"658","1",17,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",6,6,"0",45,3000,0,0,"0","0",1,1,0,NA
"659","1",17,"0",1,0,"0",3,"4",0,"0",20,"0",0,"1","0","1","0",7,6,"1",15,1200,72800,0,"1","0",1,1,5728.75,NA
"660","1",17,"0",0,0,"0",0,"1",0,"0",21,"0",0,"2","0","1","0",6,6,"1",10,2200,0,0,"0","0",1,1,0,NA
"661","1",17,"0",1,0,"0",3,"7",0,"0",23,"0",1,"1","0","1","0",8,6,"1",45,35000,134900,0,"1","0",1,1,3445.75,NA
"662","1",17,"0",1,0,"0",3,"7",0,"0",22,"0",0,"1","0","1","0",7,6,"0",0,0,134900,0,"1","0",1,1,3445.75,NA
"663","1",17,"0",1,0,"0",3,"5",0,"0",22,"0",0,"1","0","1","0",10,6,"1",15,2000,197600,0,"1","0",1,1,3728.25,NA
"664","1",17,"0",1,0,"0",3,"5",0,"0",18,"0",0,"1","0","1","0",6,6,"0",0,0,197600,0,"1","0",1,1,3728.25,NA
"665","1",17,"0",2,970,"0",1,"3",0,"0",18,"0",0,"1","0","1","0",6,5,"1",21,4600,11300,0,"0","0",1,1,2870.75,NA
"666","1",17,"0",2,0,"0",2,"1",0,"0",23,"0",0,"1","0","1","0",10,7,"0",20,8600,8600,0,"0","0",1,1,5903.75,NA
"667","1",17,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"668","1",17,"0",1,0,"0",3,"2",0,"0",23,"0",0,"1","0","1","0",7,6,"1",40,14000,49400,0,"1","0",1,1,5306.25,NA
"669","1",17,"0",1,0,"0",3,"3",0,"0",21,"0",0,"1","0","1","0",7,6,"2",0,0,20000,0,"1","0",1,1,3773.25,NA
"670","1",17,"0",1,0,"0",3,"1",0,"0",21,"0",0,"1","0","1","0",7,6,"1",40,15000,15000,0,"1","0",1,1,3328.25,NA
"671","1",17,"0",1,0,"0",2,"7",1,"0",19,"0",0,"1","0","1","0",6,5,"0",0,0,118400,0,"1","0",1,1,4018.25,NA
