"","REGION","STATEFIP","METRO","OWNERSHP","RENT","FOODSTMP","VEHICLES","FAMSIZE","NCHILD","SEX","AGE","MARST","MARRNO","RACE","CITIZEN","SPEAKENG","HCOVANY","EDUC","GRADEATT","EMPSTAT","UHRSWORK","INCTOT","FTOTINC","INCWELFR","POVERTY","VETDISAB","DIFFREM","VETSTAT","UTILITIES","HHINCOME"
"38","3",4,"0",0,0,"0",0,"1",0,"0",67,"0",1,"1","0","1","0",7,6,"1",10,73800,0,0,"1","0",1,1,0,NA
"39","3",4,"0",1,0,"0",4,"5",0,"0",23,"0",0,"1","0","1","0",8,6,"0",0,0,113000,0,"1","0",1,1,4268.25,NA
"40","3",4,"0",2,2500,"0",4,"4",0,"0",19,"0",0,"1","2","1","0",6,6,"1",45,4000,57000,0,"1","0",1,1,2955.75,NA
"41","3",4,"0",1,0,"0",3,"3",0,"0",18,"0",0,"1","0","1","0",6,6,"1",20,3000,121000,0,"1","0",1,1,3338.25,NA
"42","3",4,"0",1,0,"0",2,"3",0,"0",19,"0",1,"1","0","1","0",7,6,"0",0,0,51000,0,"1","0",1,1,5401.5,NA
"43","3",4,"0",1,0,"0",2,"4",2,"0",33,"0",1,"1","0","1","0",8,6,"1",40,17000,33700,0,"1","0",1,1,3288.25,NA
"44","3",4,"0",1,0,"0",2,"4",2,"0",38,"0",1,"2","0","1","0",6,6,"1",40,16700,33700,0,"1","0",1,1,3288.25,NA
"45","3",4,"0",2,1200,"0",1,"6",0,"0",21,"0",0,"1","0","1","0",7,6,"0",0,1300,19300,1300,"0","0",1,1,6286.5,NA
"46","3",4,"0",1,0,"0",2,"3",1,"0",51,"0",1,"7","0","1","0",7,6,"1",40,60900,115900,0,"1","1",1,2,3128.25,NA
"47","3",4,"0",1,0,"0",4,"5",0,"0",23,"0",0,"1","2","1","0",7,6,"1",40,4000,64300,0,"1","0",1,1,3463.25,NA
"48","3",4,"0",1,0,"0",4,"5",0,"0",19,"0",0,"1","2","1","0",7,6,"1",20,2700,64300,0,"1","0",1,1,3463.25,NA
"49","3",4,"0",1,0,"0",3,"3",1,"0",46,"0",2,"1","0","1","0",8,6,"1",40,38000,58000,0,"1","0",1,1,3123.25,NA
"50","3",4,"0",1,0,"0",3,"3",1,"0",42,"0",1,"1","0","1","0",11,7,"1",60,20000,58000,0,"1","0",1,2,3123.25,NA
"51","3",4,"0",2,950,"0",2,"3",1,"0",22,"0",1,"1","0","1","0",6,6,"1",40,25000,51000,0,"1","0",1,2,5246.5,NA
"52","3",4,"0",1,0,"0",4,"4",0,"0",22,"0",0,"1","0","1","0",7,6,"1",15,4200,162100,0,"1","0",1,1,5896.5,NA
"53","3",4,"0",1,0,"0",4,"4",0,"0",18,"0",0,"1","0","1","0",6,5,"1",13,2900,162100,0,"1","0",1,1,5896.5,NA
"54","3",4,"0",1,0,"0",4,"4",0,"0",22,"0",0,"7","0","1","0",6,6,"0",42,500,107400,0,"1","0",1,1,3193.25,NA
"55","3",4,"0",2,770,"0",2,"1",0,"0",28,"0",0,"1","0","1","0",10,6,"1",40,21010,21010,0,"1","0",1,1,9997,NA
"56","3",4,"0",1,0,"0",3,"3",1,"0",59,"0",1,"3","0","1","0",10,7,"1",40,26000,55800,0,"1","0",1,1,5128.5,NA
"57","3",4,"0",1,0,"0",1,"1",0,"0",22,"0",0,"1","0","1","0",7,6,"1",40,31000,31000,0,"1","0",1,1,5311.5,NA
"58","3",4,"0",0,0,"0",0,"1",0,"0",18,"0",0,"2","0","1","0",5,5,"0",35,2500,0,0,"0","0",1,1,0,NA
"59","3",4,"0",1,0,"0",2,"4",0,"0",19,"0",0,"1","0","1","0",5,5,"0",0,19700,71700,0,"1","0",2,1,6424,NA
"60","3",4,"0",1,0,"0",4,"4",0,"0",21,"0",0,"1","0","1","0",7,6,"0",0,0,175500,0,"1","0",1,1,6179,NA
"61","3",4,"0",1,0,"0",4,"4",0,"0",19,"0",0,"1","0","1","0",6,5,"1",12,1400,175500,0,"1","0",1,1,6179,NA
"62","3",4,"0",1,0,"0",2,"5",0,"0",18,"0",0,"3","0","1","0",5,5,"0",0,0,2940,0,"0","0",1,1,3103.25,NA
"63","3",4,"0",1,0,"0",2,"2",0,"0",27,"0",0,"1","0","1","0",6,6,"0",0,0,65000,0,"1","0",1,1,5926.5,NA
"64","3",4,"0",1,0,"0",5,"5",3,"0",45,"0",1,"1","0","1","0",10,6,"0",0,0,298000,0,"1","0",1,1,3878.25,NA
"65","3",4,"0",1,0,"0",5,"5",0,"0",18,"0",0,"1","0","1","0",6,6,"0",20,2000,298000,0,"1","0",1,1,3878.25,NA
"66","3",4,"0",1,0,"0",2,"3",1,"0",37,"0",1,"1","0","1","0",7,6,"1",40,40000,71000,0,"1","0",1,1,3625.75,NA
"67","3",4,"0",2,830,"0",0,"3",0,"0",19,"0",0,"2","0","1","0",2,4,"0",0,0,500,0,"0","0",1,1,8335.75,NA
"68","3",4,"0",2,300,"0",3,"5",3,"0",36,"0",1,"1","0","1","0",7,6,"1",50,64000,109000,0,"1","0",1,1,5657.5,NA
"69","3",4,"0",1,0,"0",1,"3",0,"0",23,"0",0,"1","0","1","0",7,6,"1",36,15000,47000,0,"1","0",1,1,5246.5,NA
"70","3",4,"0",1,0,"0",4,"2",0,"0",18,"0",0,"1","0","1","0",7,6,"2",20,400,61400,0,"1","0",1,1,3248.25,NA
"71","3",4,"0",2,450,"0",0,"1",0,"0",24,"0",0,"1","0","1","0",7,6,"0",38,1200,1200,0,"0","0",1,1,9995,NA
"72","3",4,"0",2,450,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,9995,NA
"73","3",6,"0",1,0,"0",2,"2",0,"0",21,"0",0,"1","0","1","0",7,6,"2",14,1600,39600,0,"1","0",1,1,5536.5,NA
"74","3",6,"0",1,0,"0",2,"6",4,"0",38,"0",2,"1","0","1","0",7,6,"2",40,95800,145930,0,"1","0",1,1,3608.25,NA
"75","3",6,"0",1,0,"0",3,"1",0,"0",61,"0",1,"8","0","1","0",11,7,"1",40,45000,45000,0,"1","0",1,1,2833.25,NA
"76","3",6,"0",1,0,"0",3,"2",0,"0",63,"0",1,"8","2","1","0",2,4,"0",0,0,23800,0,"1","0",1,1,2865.75,NA
"77","3",6,"0",0,0,"0",0,"1",0,"0",54,"0",1,"1","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"78","3",6,"0",2,1200,"0",1,"1",0,"0",31,"0",0,"1","0","1","0",7,6,"2",40,25200,25200,0,"1","0",1,1,5117.5,NA
"79","3",6,"0",1,0,"0",6,"8",0,"0",25,"0",0,"1","0","1","0",8,7,"0",0,0,47520,0,"1","0",1,1,955,NA
"80","3",6,"0",1,0,"0",6,"8",0,"0",20,"0",0,"1","0","1","0",7,6,"1",26,520,47520,0,"1","0",1,1,955,NA
"81","3",6,"0",1,0,"0",6,"8",0,"0",18,"0",0,"1","0","1","0",6,6,"0",0,0,47520,0,"1","0",1,1,955,NA
"82","3",6,"0",1,0,"0",6,"8",0,"0",22,"0",0,"1","0","1","0",10,7,"0",0,0,47520,0,"1","0",1,1,955,NA
"83","3",6,"0",2,900,"0",1,"3",0,"0",19,"0",0,"1","0","1","0",7,6,"2",0,0,14000,0,"0","0",1,1,7554.75,NA
"84","3",6,"0",0,0,"0",0,"1",0,"0",33,"0",0,"2","0","1","0",6,6,"0",40,6000,0,0,"0","0",1,1,0,NA
"85","3",6,"0",2,0,"0",3,"3",0,"0",18,"0",0,"1","0","1","0",5,5,"0",0,11000,27900,0,"1","0",1,1,3788.25,NA
"86","3",6,"0",2,1300,"0",1,"1",0,"0",37,"0",0,"4","0","1","0",10,7,"1",40,140250,140250,0,"1","0",1,1,5199,NA
"87","3",6,"0",1,0,"0",6,"4",0,"0",20,"0",0,"1","0","1","0",7,6,"0",0,0,88700,0,"1","0",1,1,3383.25,NA
"88","3",6,"0",1,0,"0",3,"4",0,"0",23,"0",0,"1","0","1","0",7,6,"0",0,0,56000,0,"1","0",1,1,5117.5,NA
"89","3",6,"0",1,0,"0",3,"4",0,"0",19,"0",0,"1","0","1","0",7,6,"0",0,0,56000,0,"1","0",1,1,5117.5,NA
"90","3",6,"0",1,0,"0",4,"3",0,"0",22,"0",0,"2","0","1","0",7,6,"1",20,17000,192000,0,"1","0",1,1,3698.25,NA
"91","3",6,"0",1,0,"0",4,"4",0,"0",21,"0",0,"7","0","1","0",7,6,"0",0,0,55200,0,"1","0",1,1,2943.25,NA
"92","3",6,"0",2,1100,"0",1,"1",0,"0",29,"0",0,"2","0","1","0",11,7,"0",0,0,0,0,"0","0",1,1,5117.5,NA
"93","3",6,"0",2,1100,"0",1,"1",0,"0",27,"0",0,"2","0","1","0",10,6,"1",15,27000,27000,0,"1","0",1,1,5117.5,NA
"94","3",6,"0",2,790,"0",1,"4",0,"0",18,"0",0,"7","0","1","0",6,5,"0",0,0,43000,0,"1","0",1,1,5237.5,NA
"95","3",6,"0",2,2100,"0",2,"4",0,"0",29,"0",0,"3","2","1","0",8,6,"1",10,10000,44400,0,"1","0",1,1,3998.25,NA
"96","3",6,"0",2,850,"0",0,"1",0,"0",19,"0",0,"8","2","1","0",7,6,"1",25,10000,10000,0,"0","0",1,1,9993,NA
"97","3",6,"0",2,360,"0",1,"3",0,"0",19,"0",0,"6","0","1","0",6,6,"1",20,8100,21100,0,"1","0",1,1,5387.5,NA
"98","3",6,"0",2,1300,"0",4,"4",0,"0",19,"0",0,"6","0","1","0",8,6,"1",15,900,102600,0,"1","0",1,1,2828.25,NA
"99","3",6,"0",1,0,"0",2,"2",0,"0",22,"0",0,"1","0","1","0",10,6,"1",20,8400,93450,0,"1","0",1,1,3113.25,NA
"100","3",6,"0",2,2400,"0",2,"1",0,"0",28,"0",0,"4","0","1","0",11,7,"1",40,63000,63000,0,"1","0",1,1,5161.25,NA
"101","3",6,"0",1,0,"0",2,"1",0,"0",44,"0",0,"1","0","1","0",7,6,"1",42,90000,90000,0,"1","0",1,1,3938.25,NA
"102","3",6,"0",2,1500,"0",2,"5",3,"0",31,"0",1,"0","0","1","0",7,6,"0",8,1500,59500,0,"1","0",1,1,5357.5,NA
"103","3",6,"0",1,0,"0",2,"2",0,"0",50,"0",1,"1","0","1","0",8,6,"1",30,34500,63700,0,"1","0",1,1,3333.25,NA
"104","3",6,"0",1,0,"0",3,"3",0,"0",19,"0",0,"8","0","1","0",7,6,"0",0,0,126000,0,"1","0",1,1,5386.25,NA
"105","3",6,"0",0,0,"0",0,"1",0,"0",18,"0",0,"7","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"106","3",6,"0",1,0,"0",4,"2",0,"0",32,"0",1,"1","0","1","0",8,6,"1",40,90000,190000,0,"1","0",1,1,3248.25,NA
"107","3",6,"0",1,0,"0",3,"3",0,"0",18,"0",0,"1","0","1","0",7,6,"2",0,0,91000,0,"1","0",1,1,2875.75,NA
"108","3",6,"0",1,0,"0",2,"4",0,"0",18,"0",0,"7","0","1","0",5,5,"0",0,0,16800,0,"0","0",1,1,3608.25,NA
"109","3",6,"0",2,1700,"0",0,"1",0,"0",33,"0",0,"1","0","1","0",10,7,"1",40,33500,33500,0,"1","0",1,1,3289.25,NA
"110","3",6,"0",0,0,"0",0,"1",0,"0",19,"0",0,"4","2","1","0",7,6,"0",0,0,0,0,"0","0",1,1,0,NA
"111","3",6,"0",2,1600,"0",2,"2",0,"0",34,"0",1,"6","2","1","0",10,6,"1",45,49000,159000,0,"1","0",1,1,2713.25,NA
"112","3",6,"0",2,1500,"0",2,"2",1,"0",34,"0",1,"1","2","1","0",6,6,"1",24,22000,22000,0,"1","0",1,1,2828.25,NA
"113","3",6,"0",2,2000,"0",3,"2",0,"0",33,"0",0,"2","0","1","0",11,7,"2",15,8000,68000,0,"1","0",1,1,7735.75,NA
"114","3",6,"0",1,0,"0",3,"4",0,"0",20,"0",0,"1","0","1","0",7,6,"1",40,19000,142400,0,"1","0",1,1,6766.25,NA
"115","3",6,"0",2,1000,"0",2,"5",0,"0",19,"0",0,"7","0","1","0",7,6,"1",30,1600,40600,0,"1","0",1,1,5117.5,NA
"116","3",6,"0",1,0,"0",5,"4",2,"0",34,"0",1,"1","0","1","0",10,7,"1",20,20000,82000,0,"1","0",1,1,4498.25,NA
"117","3",6,"0",1,0,"0",4,"3",0,"0",23,"0",0,"1","0","1","0",7,6,"0",0,0,413000,0,"1","0",1,1,4238.25,NA
"118","3",6,"0",0,0,"0",0,"1",0,"0",30,"0",0,"1","0","1","0",5,5,"0",0,0,0,0,"0","0",1,1,0,NA
"119","3",6,"0",1,0,"0",4,"5",0,"0",23,"0",0,"5","0","1","0",7,6,"1",20,8600,119800,0,"1","0",1,1,3345.75,NA
"120","3",6,"0",1,0,"0",4,"5",0,"0",20,"0",0,"5","0","1","0",7,6,"1",28,11200,119800,0,"1","0",1,1,3345.75,NA
"121","3",6,"0",1,0,"0",2,"4",0,"0",19,"0",0,"7","0","1","0",6,6,"0",0,0,12280,0,"0","0",1,1,2993.25,NA
"122","3",6,"0",0,0,"0",0,"1",0,"0",20,"0",0,"1","0","1","0",7,6,"1",24,5000,0,0,"0","0",1,1,0,NA
"123","3",6,"0",1,0,"0",4,"4",2,"0",20,"0",0,"1","2","1","0",7,6,"0",20,600,90600,0,"1","0",1,1,3213.25,NA
"124","3",6,"0",2,3400,"0",2,"5",3,"0",51,"0",2,"1","0","1","0",8,6,"1",56,190000,280000,0,"1","0",1,1,2938.25,NA
"125","3",6,"0",2,3400,"0",2,"5",3,"0",45,"0",2,"1","0","1","0",10,7,"1",60,90000,280000,0,"1","0",1,1,2938.25,NA
"126","3",6,"0",2,1200,"0",2,"3",1,"0",56,"0",1,"1","0","1","0",10,6,"0",20,20000,40000,0,"1","0",1,1,5147.5,NA
"127","3",6,"0",2,1200,"0",2,"3",0,"0",24,"0",0,"1","0","1","0",8,6,"0",0,0,40000,0,"1","0",1,1,5147.5,NA
"128","3",6,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"0",0,1200,0,0,"0","0",1,1,0,NA
"129","3",6,"0",1,0,"0",3,"4",0,"0",23,"0",0,"1","0","1","0",7,6,"1",40,16050,81200,0,"1","0",1,1,6916.5,NA
"130","3",6,"0",1,0,"0",3,"4",0,"0",19,"0",0,"1","0","1","0",7,6,"0",8,150,81200,0,"1","0",1,1,6916.5,NA
"131","3",6,"0",2,550,"0",1,"1",0,"0",50,"0",1,"1","0","1","0",8,6,"0",0,24000,24000,0,"1","0",2,1,5147.5,NA
"132","3",6,"0",0,0,"0",0,"1",0,"0",19,"0",0,"6","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"133","3",6,"0",2,600,"0",1,"1",0,"0",27,"0",0,"1","0","1","0",8,6,"1",8,13000,13000,0,"1","0",1,1,5177.5,NA
"134","3",6,"0",1,0,"0",3,"3",1,"0",32,"0",0,"2","0","1","0",7,6,"2",0,10000,60000,0,"1","0",1,1,3848.25,NA
"135","3",6,"0",2,1100,"0",1,"1",0,"0",24,"0",0,"4","2","1","0",8,6,"0",5,8000,8000,0,"0","0",1,1,5058.75,NA
"136","3",6,"0",1,0,"0",4,"5",3,"0",39,"0",1,"1","0","1","0",7,6,"1",32,29000,60000,0,"1","0",1,1,3998.25,NA
"137","3",6,"0",1,0,"0",3,"4",0,"0",18,"0",0,"1","0","1","0",6,6,"0",0,0,90600,0,"1","0",1,1,3023.25,NA
"138","3",6,"0",2,1100,"0",2,"3",1,"0",51,"0",1,"1","0","1","0",7,6,"1",37,27000,65000,0,"1","0",1,1,5457.5,NA
"139","3",6,"0",2,1100,"0",2,"3",0,"0",19,"0",0,"1","0","1","0",7,6,"1",15,3000,65000,0,"1","0",1,1,5457.5,NA
"140","3",6,"0",2,1500,"0",3,"3",0,"0",18,"0",0,"1","0","1","0",5,5,"0",0,0,0,0,"0","0",1,1,7705.75,NA
"141","3",6,"0",2,2000,"0",2,"3",0,"0",23,"0",1,"8","0","1","0",8,6,"1",40,32000,54000,0,"1","0",1,1,2838.25,NA
"142","3",6,"0",1,0,"0",3,"5",0,"0",20,"0",0,"7","0","1","0",6,6,"0",0,0,29100,0,"1","0",1,1,2758.25,NA
"143","3",6,"0",1,0,"0",1,"1",0,"0",37,"0",0,"1","0","1","0",7,6,"0",0,16800,16800,0,"1","0",1,1,5536.25,NA
"144","3",6,"0",2,970,"0",1,"4",2,"0",51,"0",2,"7","0","1","0",7,6,"0",0,8560,54560,0,"1","0",1,1,7886.75,NA
"145","3",6,"0",2,800,"0",2,"6",0,"0",18,"0",0,"6","0","1","0",6,6,"0",0,0,30800,0,"1","0",1,1,5099.5,NA
"146","3",6,"0",0,0,"0",0,"1",0,"0",42,"0",0,"1","0","1","0",2,4,"0",0,11100,0,3900,"0","0",1,1,0,NA
"147","3",6,"0",0,0,"0",0,"1",0,"0",18,"0",0,"1","0","1","0",6,6,"0",0,0,0,0,"0","0",1,1,0,NA
"148","3",6,"0",1,0,"0",1,"2",1,"0",46,"0",1,"1","0","1","0",6,6,"1",48,55000,55000,0,"1","0",1,1,2990.75,NA
"149","3",6,"0",1,0,"0",2,"4",2,"0",45,"0",1,"0","2","1","0",7,6,"0",15,3300,13400,0,"0","0",1,1,2748.25,NA
"150","3",6,"0",0,0,"0",0,"1",0,"0",19,"0",0,"1","0","1","0",7,6,"1",16,5300,0,0,"0","0",1,1,0,NA
"151","3",6,"0",1,0,"0",4,"7",0,"0",19,"0",0,"8","0","1","0",5,5,"0",0,0,74600,0,"1","0",1,1,3153.25,NA
"152","3",6,"0",2,1500,"0",1,"5",0,"0",32,"0",0,"1","0","1","0",7,6,"0",0,0,60000,0,"1","0",2,1,5661.5,NA
"153","3",6,"0",2,780,"0",1,"2",0,"0",49,"0",1,"6","0","1","0",6,6,"1",40,15000,50000,0,"1","0",1,1,7616.5,NA
"154","3",6,"0",2,1500,"0",1,"7",0,"0",20,"0",0,"7","0","1","0",6,5,"1",18,2000,77900,0,"1","0",1,1,5626.5,NA
"155","3",6,"0",2,950,"0",2,"2",0,"0",42,"0",2,"1","0","1","0",10,6,"0",0,0,22900,0,"1","0",1,1,2953.25,NA
"156","3",6,"0",2,740,"0",1,"5",0,"0",22,"0",0,"8","0","1","0",8,6,"1",40,29700,89700,0,"1","0",1,1,2918.25,NA
"157","3",6,"0",2,1000,"0",1,"1",0,"0",30,"0",1,"8","0","1","0",10,6,"2",0,20000,20000,0,"1","0",1,2,5147.5,NA
"158","3",6,"0",2,2200,"0",4,"5",0,"0",18,"0",0,"1","0","1","0",6,5,"0",0,0,95100,0,"1","0",1,1,3473.25,NA
"159","3",6,"0",2,0,"0",4,"6",1,"0",54,"0",1,"4","2","1","0",6,6,"1",20,15000,86800,0,"1","0",1,1,5596.25,NA
"160","3",6,"0",2,0,"0",4,"6",0,"0",18,"0",0,"4","0","1","0",6,6,"0",0,0,86800,0,"1","0",1,1,5596.25,NA
"161","3",6,"0",2,0,"0",4,"6",0,"0",49,"0",1,"4","0","1","0",6,6,"1",30,9600,86800,0,"1","0",1,1,5596.25,NA
"162","3",6,"0",2,0,"0",4,"6",0,"0",25,"0",0,"4","0","1","0",6,6,"0",0,0,86800,0,"1","0",1,1,5596.25,NA
"163","3",6,"0",1,0,"0",4,"4",0,"0",21,"0",0,"1","0","1","0",8,6,"1",20,6000,183000,0,"1","0",1,1,5986.25,NA
"164","3",6,"0",2,690,"0",3,"4",0,"0",24,"0",0,"1","2","1","0",6,6,"2",0,0,25800,0,"1","0",1,1,5327.5,NA
"165","3",6,"0",1,0,"0",4,"3",0,"0",19,"0",0,"1","0","1","0",7,6,"1",15,5000,79100,0,"1","0",1,1,3458.25,NA
"166","3",6,"0",1,0,"0",2,"2",0,"0",74,"0",1,"6","2","1","0",7,6,"0",0,7300,17100,0,"1","0",1,1,5206.5,NA
"167","3",6,"0",2,420,"0",1,"1",0,"0",25,"0",0,"4","0","1","0",11,7,"1",30,20000,20000,0,"1","0",1,1,7584.5,NA
"168","3",6,"0",2,420,"0",1,"1",0,"0",26,"0",0,"4","0","1","0",10,7,"0",0,21600,21600,0,"1","0",1,1,7584.5,NA
"169","3",6,"0",1,0,"0",3,"5",0,"0",22,"0",0,"0","0","1","0",7,6,"1",20,10000,180000,0,"1","0",2,1,1440,NA
"170","3",6,"0",0,0,"0",0,"1",0,"0",18,"0",0,"8","0","1","0",6,6,"0",15,4000,0,0,"0","0",1,1,0,NA
"171","3",6,"0",2,1300,"0",2,"2",0,"0",21,"0",1,"1","0","1","0",8,6,"1",35,33500,73500,0,"1","0",1,1,2703.25,NA
"172","3",6,"0",2,80,"0",2,"4",2,"0",33,"0",1,"1","0","1","0",6,6,"1",10,1800,28500,0,"1","0",1,1,3263.25,NA
"173","3",6,"0",2,80,"0",2,"4",0,"0",18,"0",0,"1","0","1","0",5,5,"0",0,0,28500,0,"1","0",1,1,3263.25,NA
"174","3",6,"0",1,0,"0",4,"4",0,"0",22,"0",0,"4","0","1","0",7,6,"0",0,0,75000,0,"1","0",1,1,2858.25,NA
"175","3",6,"0",2,2200,"0",4,"5",0,"0",23,"0",0,"6","0","1","0",7,6,"2",55,5000,95000,0,"1","0",1,1,5446.25,NA
"176","3",6,"0",2,650,"0",1,"2",1,"0",43,"0",1,"6","2","1","0",6,6,"1",28,25650,25650,0,"1","0",1,1,6377.5,NA
"177","3",6,"0",2,1200,"0",1,"2",0,"0",63,"0",1,"6","2","1","0",7,6,"1",40,17200,23100,0,"1","0",1,1,2718.25,NA
"178","3",6,"0",1,0,"0",4,"4",0,"0",29,"0",0,"1","0","1","0",10,7,"2",8,2000,21900,0,"0","0",1,1,3108.25,NA
